Company,items,industry,description
파트론,"['카메라모듈, 안테나, 센서류 등']",['전자부품 제조업'],"기업개요
동사는 2003년 설립되어 삼성전기로부터 유전체 사업부문을, 삼화전기로부터 수정진동자 사업부문을 인수받아 전기, 전자부품 제조 및 판매업을 영위하고 있음.
동사의 사업부문은 광메카사업, 센서&패키지사업, 전자통신사업 부문의 총 3개 사업부 체제로 운영되고 있음.
2023년 1분기말 현재 특허권 218건, 의장권 3건, 실용신안권 1건, 상표권 41건, 저작권 18건의 지적재산권을 보유하고 있음.
출처 : 에프앤가이드"
RFHIC,['GaN 트랜지스터'],['통신 및 방송 장비 제조업'],"기업개요
알에프에이치아이씨 주식회사라고 표기하며 영문으로는 'RFHIC CORPORATION(약호 RFHIC)'이라 표기함.
당사의 주력 제품에는 GaN 트랜지스터와 GaN 전력증폭기가 있으며 당사 전체 매출액의 90% 이상 차지하고 있음.
동사는 다수의 레이더 교체 사업 등의 경험을 바탕으로 수 kw급의 RF/Microwave Generator를 성공적으로 개발하였으며, 의료용 가속기, 산업용 건조기 등 RF 에너지 분야에 진출할 계획.
출처 : 에프앤가이드"
케이엠더블유,['RF 부품 및 중계기'],['통신 및 방송 장비 제조업'],"기업개요
1991년 1월에 설립되어 1994년 법인전환 후 2000년 3월에 코스닥시장에 상장한 무선통신장비 전문 제조 기업임.
동사 및 종속회사는 무선통신 기지국에 장착되는 각종 장비 및 부품류 등을 생산, 판매하는 RF사업과 스포츠조명, 실외조명, 실내조명등을 생산, 판매하는 LED사업을 영위하고 있음.
당기말 현재 11개의 연결대상 종속회사를 보유 중이며 RF사업은 5G 투자에 따른 수주 선점을 목표로 함.
출처 : 에프앤가이드"
드림텍,"['모바일 PBA, 지문인식 모듈, 전장 LED 모듈 등']",['전자부품 제조업'],"기업개요
동사는 1998년 9월 22일에 설립. 고객사의 수요를 충족하기 위한 제품 솔루션을 개발하고 제조하는 사업을 영위하고 있음.
스마트폰에 탑재되는 카메라모듈을 개발 및 공급하는 CCM 사업 등 다변화된 사업구성을 보유한 EMS 및 ODM 전문 기업임.
동사는 성남시 분당구 본사를 포함한 국내 사업장 4개를 비롯해, 미국에 1개 사업장과 베트남에 6개의 생산공장을 보유함.
출처 : 에프앤가이드"
KH바텍,"['휴대폰부품(SHIELD, BRACKET)']",['전자부품 제조업'],"기업개요
동사는 이동통신산업이 주요 영업부문이며, 주력사업인 정밀기구 사업 외에 FPCB 관련 사업을 함께 영위하고 있음.
이동통신산업은 크게 이동통신 서비스산업과 장비 및 제품 제조산업으로 구분되며 당사는 장비 및 제품 제조산업 중 이동통신 단말기 부품 및 조립모듈 제조산업에 해당됨.
이동통신 서비스산업, 특히 이동통신단말기 시장의 성장과 밀접한 연관 관계를 가지고 있음.
출처 : 에프앤가이드"
파워로직스,"['2차전지 보호회로 및 배터리팩, 카메라모듈']","['전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업']","기업개요
동사는 PCM(Protection Circuit Module), SM(Smart Module), BMS(Battery Management System), CM(Camera Module) 등을 생산 및 판매함.
보라전자(천진)유한공사, 보라전자과기(양주)유한공사, 엔코, 티엔에스 등 10개 회사를 연결대상 종속회사로 보유함.
삼성SDI, 삼성전자, LG화학 등을 주요 거래처로 보유하고 있음.
출처 : 에프앤가이드"
쏠리드,"['이동통신중계기,위성DMB용중계기']",['통신 및 방송 장비 제조업'],"기업개요
1998년 11월 5일에 설립되어 이동통신 및 유선통신 관련 네트워크 장비의 제조 개발 등의 사업을 영위하고 있음.
국내 이동통신 3사를 모두 고객으로 확보하고 유무선 통신의 액세스 및 코어 영역에 속하는 장비인 중계기와 유선전송장비를 주로 공급함.
주력 수출 품목인 DAS의 시장 규모는 2016~2026년 사이 CAGR 12.1%의 견조한 성장 추세가 이어질 것으로 전망됨.
출처 : 에프앤가이드"
하이비젼시스템,['카메라모듈 제조검사용 장비'],['사진장비 및 광학기기 제조업'],"기업개요
동사는 2010년 4월 8일 설립되어, 2012년 1월 26일을 합병기일로 하여 ㈜하이비젼시스템과 합병하였으며, 상호를 ㈜하이비젼시스템으로 변경함.
동사는 휴대폰에 탑재되는 카메라 모듈 및 스마트 부품에 대한 공정 및 검사 자동화 장비의 개발 및 제조를 주요 사업으로 영위함.
2차전지 보조 배터리 생산라인(P-LBM) 개발/수주, 2차전지 배터리 생산라인(BMA) 개발/수주 등을 진행함.
출처 : 에프앤가이드"
이브이첨단소재,['연성회로기판'],['전자부품 제조업'],"기업개요
동사는 2004년 2월에 설립되어 연성회로기판(Flexible PrintedCircuits Board)의 제조 및 판매를 주요사업으로 하고 있음.
LG전자, LG이노텍, LG디스플레이 등 LG계열과의 지속적인 관계 유지 및 신속한 시제품 개발 대응하여 점진적인 매출증대 추세를 보이고 있음.
동사의 독자 브랜드인 ACTVISION은 투명디스플레이 제품을 조달청 우수제품군으로 등록하였으며, 다양한 판매경로를 모색하고 있음.
출처 : 에프앤가이드"
시노펙스,"['전자부품, 필터']",['전자부품 제조업'],"기업개요
나노기술 소재부품 전문기업으로 FPCB사업, 멤브레인 필터 및 수처리사업을 영위하고 있음.
세계 최고 수준의 여과기술을 바탕으로 고객의 생산효율성 제고에 대한 솔루션 제공을 목적으로 사업을 영위하고 있으며 이는 반도체, 디스플레이 등의 첨단 IT부품분야에 바탕이 됨.
당기말 기준 해외 생산법인 등 총 10개의 연결대상종속법인을 보유하고 있으며, (주)시노펙스바이오필터는 (주)오토코리아에 흡수합병됨.
출처 : 에프앤가이드"
파인엠텍,['IT부품'],['전자부품 제조업'],"기업개요
2022년 9월 1일을 분할기일로 하여 (주)파인테크닉스에서 IT부품사업을 주요사업으로 영위하는 분할신설회사로 인적분할되어 신규 설립됨.
주요 사업으로 휴대폰 등 IT부품 제조 및 판매업을 영위함. 폴더블폰의 디스플레이 모듈용 폴더블 내장힌지 등 모바일기기 기구 부품 및 모듈 관련 제품을 생산, 판매.
최근 폴더블 스마트폰의 등장 및 증가에 따라 동사가 독점적인 기술력을 보유하고 있는 내장힌지 등 신규 제품의 수요 역시 증가중임.
출처 : 에프앤가이드"
상아프론테크,"['LCD부품,사무기기부품,PCB부품,2차전지부품']",['플라스틱제품 제조업'],"기업개요
동사는 1986년 설립되어 슈퍼엔지니어링 플라스틱의 핵심기반 원천기술을 통한 부품 제조업을 영위하고 있음.
부품사업은 2차전지, 자동차, 의료기기 제품의 부품을 생산하고 있으며, 소재사업은프린터 BELT, 반도체 패키징, PCB 드릴가공, 멤브레인 등의 소재류를 생산하고 있음.
장비사업은 반도체와 태양광 사업의 WAFER, DISPALY 사업의 PANEL 보관 및 이송을 위한 캐리어 장비를 생산하고 있음.
출처 : 에프앤가이드"
이랜텍,['Battery Pack'],['전자부품 제조업'],"기업개요
동사는 휴대폰 부품인 Battery Pack, Case(플라스틱 및 메탈), 충전기를 생산하여 글로벌 휴대폰 업체에 공급하고 있음.
배터리팩은 본사에서 휴대폰용, 청소기용, ESS용 등을 위주로 생산하고 있으며, 중국에서 노트북용, 청소기용, 전동공구용 등을, 베트남에서 휴대폰용, 전동공구용 등을, 인도에서 휴대폰용 배터리팩을 생산하고 있음.
TV, 오븐, 전자레인지 등의 가전제품에 사용되는 부품을 글로벌 업체에 공급하고 있음.
출처 : 에프앤가이드"
에치에프알,['유선 및 무선통신장비 제조 및 제조서비스'],['통신 및 방송 장비 제조업'],"기업개요
2000년 1월 5일 설립한 동사는 Mobile Access부문과 Broadband Access부문의 기존 사업역량을 기반으로 이음5G에 대한 사업을 강화/확장해 가고 있음.
가상화된 기지국 장비 일체를 개발해 통신사업자 뿐만 아니라 특화망 도입을 희망하는 법인고객을 대상으로 영업을 강화하고 있음.
NEC(日本電機) 그룹의 ICT전문 시스템 통합업체인 NESIC와 로컬 5G솔루션 총판계약과 전략적 사업제휴 협약를 체결한 바 있음.
출처 : 에프앤가이드"
유티아이,['카메라 윈도우'],['전자부품 제조업'],"기업개요
2010년 4월 16일에 터치패널 부품 제조 및 판매를 목적으로 설립됨.
주력 제품인 스마트폰용 카메라 윈도우 커버 글래스는 휴대폰의 디자인을 만족시키고, 엄격한 품질과 생산성을 인정받음. 카메라 윈도우 커버 글래스 사업은 핵심 주력 사업으로 자리매김 함.
2015년 하반기 갤럭시 노트5를 시작으로, 삼성전자의 1차 협력업체로서 프리미엄 급 모델과 보급형 모델의 카메라 윈도우 커버 글래스를 지속적으로 공급하고 있음.
출처 : 에프앤가이드"
상신이디피,['2차전지부품'],['일차전지 및 축전지 제조업'],"기업개요
동산ㄴ 2차전지부품 개발 판매 등을 영위할 목적으로 1992년 설립되었음. 동사는 2023년 1분기말 현재 2차전지생산/판매 단일 영업부문을 영위하고 있음.
동사가 취급하는 제품은 휴대폰용 2차전지 부품인 CAN(원형), 자동차용 2차전지 부품인 CAN(중대형), 그 외 소형각형CAN, CID, TAB 및 단자류 등이 있음.
주거래처인 삼성SDI에 대한 납품점유율이 타 경쟁사 대비 우월함.
출처 : 에프앤가이드"
중앙디앤엠,['PVC샤시'],['플라스틱제품 제조업'],"기업개요
동사는 PVC 제품 및 건축자재의 제조와 통신기기 및 장비의 개발, 제조 및 판매와 기타 생활용품 유통사업 등을 영위함.
PVC 제품 및 건축자재의 제조 사업은 석유화학 제품을 주원료로 압출, 냉각, 등을 통해 원료를 가공하고, 이후 절단, 랩핑 등의 가공을 거쳐 제품을 제조 및 판매하고 있음.
건축자재 산업은 에너지 절감 및 디자인에 대한 소비자의 니즈 확대와 정부의 주택정책 등의 외부환경 변화에 따라 수요가 확대되고 있음.
출처 : 에프앤가이드"
탑머티리얼,"['이차전지 시스템 엔지니어링, 전극소재, 양극소재']",['일차전지 및 축전지 제조업'],"기업개요
동사는 2012년 2월 설립된 이차전지 분야 소부장기업으로서, 시스템 엔지니어링 사업과 전극소재 제조를 주된 사업으로 영위하고 있음.
시스템 엔지니어링 사업은 미국 유럽 등 글로벌 업체들을 대상으로 매출과 이익을 실현하고 있고 계속 성장하는 사업으로 당사의 안정적인 현금 창출 역할을 하고 있음.
동사는 양극재 사업을 위한 기술개발에 집중하고 있으며, 망간계 재료를 이용, 친환경 공법으로 생산하는 기술을 적용하여 차별화하고 있음.
출처 : 에프앤가이드"
신도리코,"['복사기, 3D프린터, 프린터, 주변기기 제조,판매']",['컴퓨터 및 주변장치 제조업'],"기업개요
동사는 1960년 7월 7일에 신도교역 주식회사로 설립되었으며, 1996년 12월 24일 유가증권시장에 상장함.
2D & 3D 전문기업으로 A3 복합기는 지난 63년간 국내 복합기 MS 1위의 자리를 한결같이 지켜왔으며, Full Line-Up을 구축하여 다양한 고객과 시장의 요구에 부응하고 있음.
3D 프린터는 개인용, 전문가용, 산업용 제품 Line-Up을 강화하여 시장에 대응하고 있음.
출처 : 에프앤가이드"
코리아써키트,"['인쇄회로기판,Module 제조/부동산(건물) 임대']",['전자부품 제조업'],"기업개요
지배회사인 동사는 PCB를 제조, 판매하는 사업을 영위하고 있으며 국내 종속기업 중 테라닉스는 특수PCB를, 인터플렉스는 FPCB를, 시그네틱스는 반도체 패키징업을 영위함.
해외 종속기업에는 INTERFLEX VINA., KOREA CIRCUIT VINA 가 있으며 PCB 제조업을 영위하고 있음.
PCB 제조업은 국내에서는 경기도 안산시에, 해외에서는 베트남에서 운영하며 반도체 패키징업은 경기도 파주시에서 영위하고 있음.
출처 : 에프앤가이드"
아이티엠반도체,['배터리 보호회로'],['전자부품 제조업'],"기업개요
동사는 2000년 2월 23일 설립된 2차전지 보호회로 제품을 주력으로 하며 그 외 2차전지 배터리팩 및 센서 제품을 개발 및 생산 하는 회사임.
향후 전기자동차와 에너지저장장치(ESS) 용 보호회로 및 배터리팩 시장진입을 준비하고 있음.
동사는 NICE 기업집단에 속해있으며, NICE 기업집단은 동사를 포함하여 57개사로 국내법인 44개사, 해외법인 13개사로 구성되어 있음.
출처 : 에프앤가이드"
영풍,"['제1차 금속산업(아연괴,황산,카드뮴괴),건전지 제조,무역']",['1차 비철금속 제조업'],"기업개요
1949년 11월 설립되어 아연괴 및 기타 유가금속등을 제조, 판매하는 종합비철금속제련회사로 비철금속을 제련하는 사업을 영위하고 있음.
자회사를 통해 인쇄회로기판 제조업, 반도체 패키지업, 용역, 농업 등을 영위하고 있으며 당기말 현재 총 14개의 연결대상 종속회사를 보유 중임.
당기말 기준 사업부문별 매출비중은 제련 46.4%, 전자부품 57.9%, 반도체 6.3%, 상품중계 0.2% 및 연결조정 -10.9%로 구성됨.
출처 : 에프앤가이드"
한솔테크닉스,"['백라이트유닛,인버터,폴리바리콘,모니터,통신장비 제조']",['전자부품 제조업'],"기업개요
동사는 1988년 7월 6일 주식을 증권거래소에 상장하였고 2010년 12월 지배기업의 상호를 한솔LCD주식회사에서 한솔테크닉스로 변경함.
LCD TV의 핵심부품인 파워모듈, BLU 및 LED Chip을 제조하기 위한 LED 웨이퍼, 태양광 발전 모듈, 휴대폰과 부품을 생산함.
동사의 휴대폰 사업은 스마트폰과 테블릿 제품을 주품목으로 생산하여 고객에게 납품하고 있음.
출처 : 에프앤가이드"
나노팀,['전기차용 방열제품'],['일반 목적용 기계 제조업'],"기업개요
동사는 열관리 소재의 개발, 제조 및 판매를 주요 사업으로 영위하고 있음.
동사의 열관리 소재 제품은 주로 배터리팩, ICCU, OBC 등 전기차의 핵심부품에 사용되고 있으며, 그 외에 전기차의 전자, 전장부품 및 PTC히터, 각종 IT 전자기기에 사용되고 있음.
동사의 제품은 발열이 발생하는 발열 부품과 방열판(Heat sink) 사이의 빈 공간을 메움으로 열을 효과적이고 효율적이게 방열판으로 전달하는 역할을 수행함.
출처 : 에프앤가이드"
코아시아,['LED패키지'],['반도체 제조업'],"기업개요
CoAsia SEMI(시스템반도체 디자인), ITSWELL(LED), 코아시아옵틱스(광학렌즈), CoAsia CM VINA(카메라모듈), CoAsia Elec.(삼성전자 공식 대리점) 등을 계열사로 보유.
CoAsia SEMI는 20년 4월 삼성전자 파운드리 SAFE DSP(Design Solution Partner) 공식 선정, 같은해 6월 ARM의 ADP(Approved Design Partner)로 공식 선정.
출처 : 에프앤가이드"
필옵틱스,['디스플레이 및 반도체 제조공정용 제작'],['특수 목적용 기계 제조업'],"기업개요
동사는 2008년 설립되어 Rigid 및 Flexible OLED 디스플레이 제조공정과 전기차용 2차전지 제조공정에 사용되는 첨단 자동화장비를 제작 및 공급하고 있음.
동사의 사업부문은 OLED 레이저 장비부문, 2차전지 공정장비부문, 기타부문으로 구성됨. 동사는 세계 최초 OLED 디스플레이 Laser 가공 표준 설비를 양산하였음.
또한 2차전지 조립공정의 핵심장비인 Notching 및 Stacking 장비를 공급하고 있음.
출처 : 에프앤가이드"
