Company,items,industry,description
ISC,['반도체테스트소켓'],['기계장비 및 관련 물품 도매업'],"기업개요
동사는 2001년 2월, 반도체 및 전자부품 검사장비의 핵심소모부품인 후공정 테스트 소켓 제품 생산을 목적으로 설립되어, 2007년 10월 코스닥에 상장함.
주력사업은 반도체 IC와 IT 디바이스등을 테스트하는 반도체테스트솔루션 사업임. 반도체테스트용 실리콘러버소켓은 글로벌 시장 약 90%를 점유하고 있음.
신 사업으로 mmWave(28GHz) 5G 안테나용 FCCL 제조를 위한 신사업을 추진 중에 있음.
출처 : 에프앤가이드"
주성엔지니어링,['LP CVD'],['특수 목적용 기계 제조업'],"기업개요
동사는 1993년 4월 13일에 설립되어 1999년 12월 22일에 코스닥에 상장하였음.
동사는 종속회사를 통해 관련장비의 해외판매 및 서비스 업무 등을 수행하며, 다수 공정 중에서도 증착공정에 필요한 장비를 제조하여 고객사에 주 납품하고 있음.
동사는 반도체 및 디스플레이, 태양전지, 신재생에너지, LED, OLED 제조장비의 제조 및 판매를 영위하고 있음.
출처 : 에프앤가이드"
에스앤에스텍,['블랭크마스크'],['전자부품 제조업'],"기업개요
동사는 반도체 및 TFT LCD 생산에 쓰이는, 노광 공정의 핵심 재료인 포토마스크의 원재료로서 패턴이 노광되기 전 마스크인 블랭크 마스크 제조 및 판매를 영위하고 있음.
System LSI, LCD, OLED 등 국내 고부가가치 확대와 중국 패널업체 전방 산업 투자 확대에 대응하여 제품 및 고객 확대를 위해 노력 중.
블랭크마스크 상품이 매출의 98% 가량 차지하고 있으며, 중국 패널업체 수요 확대를 위한 신규 공장을 증설함.
출처 : 에프앤가이드"
하나마이크론,"['반도체패키징,IOT']",['반도체 제조업'],"기업개요
동사는 2001년 8월 23일에 설립되어 2005년 10월 11일에 주식을 코스닥시장에 상장함.
동사 및 주요 종속회사는 현재 반도체 제품(패키징) 생산 및 반도체 재료(반도체 식각공정용 실리콘 Part)제품의 생산을 주요 사업으로 영위하고 있음.
사업활동에서 발생하는 환경부담을 줄이기 위해 제품과 사업장에 대한 환경 관련 규제에 적극적으로 대응하고 있으며 효율적인 관리를위해 환경경영시스템(ISO14001) 인증을 완료함.
출처 : 에프앤가이드"
HPSP,['고압 수소 어닐링 장비'],['특수 목적용 기계 제조업'],"기업개요
동사는 고유전율(High-K) 절연막을 사용하는 트랜지스터의 계면특성을 개선하는 고압 수소 어닐링 장비에 대한 연구개발 및 제조, 판매를 전문으로 하고 있음.
2017년 3월 14일에 설립되었으며, 2022년 7월 15일 코스닥시장에 신규상장함.
동사가 보유한 고압 수소 어닐링 기술을 통하여 글로벌 시스템반도체 및 메모리반도체 기업에 반도체 전공정 중 수소 어닐링에 필요한 고압 수소 어닐링 장비를 판매하고 있음.
출처 : 에프앤가이드"
해성디에스,['반도체 패키지용 Substrate'],['전자부품 제조업'],"기업개요
동사는 반도체용 Package Substrate와 리드 프레임을 생산 및 판매하는 부품/소재 전문 회사임.
주요 제품은 FBGA, FC-FBGA, IC, LED, QFN, LOC, QFP, 그래핀, 티온밴드 등으로 PC, Sever 등 메모리 반도체 패키징 재료 또는 모바일 기기 및 자동차 반도체 패키징 재료가 됨.
매출구성은 리드프레임이 약 65%, Package Substrate가 약 35% 수준으로 이루어져 있음.
출처 : 에프앤가이드"
넥스틴,['반도체 전공정용 패턴결함 검사장비(AEGIS 등)'],['특수 목적용 기계 제조업'],"기업개요
동사는 전공정(Front-end Process)반도체 소자의 회로 제작 공정에서 발생하는 미소 패턴 결함을 검출하는 웨이퍼 미소 패턴 결함 검사 장비를 제조 및 판매함.
동사가 제조하는 검사장비는 미소 패턴 결함(Pattern Defect)과 이물(Particle)을 광학 이미지 비교방식으로 검출하는 장비임.
광학 검사 장비는 대기압 하에서 이미지 촬상을 진행하기 때문에 검사 속도가 전자선 검사 장비에 비하여 매우 빠름.
출처 : 에프앤가이드"
두산테스나,['반도체 테스트'],"['그외 기타 전문, 과학 및 기술 서비스업']","기업개요
동사는 2002년 반도체 제조관련 테스트 및 엔지니어링 서비스를 주요사업 목적으로 설립되어, 현재 반도체 테스트 사업을 진행하고 있음.
주요 사업은 웨이퍼 테스트 및 패키징 테스트 총 2회 테스트 서비스 모두를 제공하고 있으며, 웨이퍼 테스트 매출 비중이 대부분을 차지함.
매출 구성은 Wafer Test가 약 95%, PKG Test 약 5% 등으로 이루어져 있음.
출처 : 에프앤가이드"
하나머티리얼즈,"['실리콘부품, 세라믹부품, 특수가스']",['반도체 제조업'],"기업개요
동사는 2007년 설립되어, 실리콘 및 실리콘카바이드(SiC) 소재의 일렉트로드와 링 제조 및 판매를 주요 사업으로 영위함.
주요 제품은 반도체 제조공정 중 에칭공정에 사용되는 핵심부품인 실리콘 소재의 일렉트로드와 링 등으로 반도체 칩 생산의 수율과 제품의 성능을 결정하는 고부가가치 부품임.
실리콘부품 위주의 사업구조에서 사업 및 제품 포트폴리오를 다각화하고자 실리콘카바이드사업(SiC)을 추진하고 있음.
출처 : 에프앤가이드"
유진테크,['실리콘질화막증착용LP-CVD'],['특수 목적용 기계 제조업'],"기업개요
동사는 반도체 박막을 형성하는 전공정 프로세스 장비를 개발, 생산하는 반도체 전공정 장비 업체로서 2006년 코스닥시장에 상장함.
반도체용 산업가스 충전, 제조 정제 및 판매를 사업으로 하는 유진테크머티리얼즈를 종속회사로 두고 있음. 삼성전자, SK하이닉스, 마이크론 등 유수의 글로벌 반도체 회사들과 제조장비 공급계약을 체결함.
매출 구성은 LPCVD 장비 외 91.7%, 상품 및 기타 6.2% 등으로 이루어짐.
출처 : 에프앤가이드"
원익QnC,['반도체용 석영유리'],['유리 및 유리제품 제조업'],"기업개요
반도체 및 디스플레이 제조에 사용되는 석영제품(쿼츠)와 산업용 세라믹을 제조하는 업체로 2003년 11월 원익으로부터 기업분할로 설립됨.
사업부문은 쿼츠, 세라믹, 램프, 세정 및 쿼츠원재료 등 5개이며, 쿼츠부문은 5개, 쿼츠원재료 부문은 9개, 세정부문은 2개의 해외 종속기업을 포함하고 있음.
2020년 미국의 반도체용 소재 전문회사인 모멘티브사의 쿼츠/세라믹 부문 4개사를 인수함. 2022년 11월 일본 쿠러스텍을 인수함.
출처 : 에프앤가이드"
피에스케이홀딩스,"['Descum, Reflow']",['특수 목적용 기계 제조업'],"기업개요
동사는 1990년 6월 11일에 설립되었으며, 1997년 1월 7일 KRX 코스닥시장에 상장하였음.
2019년 4월 1일에 존속회사, 신설회사로 인적분할하고 존속법인은 피에스케이홀딩스로 신설법인은 피에스케이로 사명을 정하였음. 2020년 2월 1일에 피에스케이홀딩스(평택소재, 비상장)와 합병하였음.
반도체 제조장비, 플랫판넬 디스플레이 제조장비 및 관련 제품의 제조, 판매, 배포 등의 사업을 영위함.
출처 : 에프앤가이드"
티씨케이,['반도체 제조공정용 고순도 흑연제품'],['기타 비금속 광물제품 제조업'],"기업개요
동사는 1996년 설립되어 인조흑연 및 기타 탄소제품의 제조 및 수입업과 무역대리업을 영위하고 있음.
동사는 반도체, 태양전지 및 LED용 부품 전문 제조회사로, 구체적인 제품으로는 고순도 흑연을 이용한 반도체 및 태양전지용 실리콘 잉곳을 생산하는 Graphite 부품을 국내 최초로 국산화하여 제조, 판매하고 있음.
반도체 Device업체에서 사용하는 장비의 Solid SiC Wafer, Ring 등을 판매중에 있음.
출처 : 에프앤가이드"
젬백스,"['ChemicalAirFilter,GasScrubber']",['특수 목적용 기계 제조업'],"기업개요
반도체 및 디스플레이용 코팅 레진, 필터 제조 및 판매 업체로 1998년 설립됨. 연결대상 종속회사는 1개사이며, 바이오 사업(전염성질병 백신 개발)을 영위함.
주력제품을 응용한 특수가스제거장치 및 대기오염방지설비와 같은 환경오염방지 및 유해가스제거장치 등도 생산함.
바이오 관련사업을 특화하여 전문화할 법인(젬백스앤카엘)을 설립하여 2008년 10월 노르웨이 소재 법인인 GemVax AS의 지분 100%를 인수함.
출처 : 에프앤가이드"
신성이엔지,"['태양전지, 태양광모듈 제조 및 판매, 태양광 발전설치공사, 클린룸, 자동화장비']",['반도체 제조업'],"기업개요
동사가 영위하고 있는 클린룸 사업은 반도체 및 평판디스플레이, 이와 관련한 소재 및 제품 등의 제조공간에 공기청정도를 제어하는 장비를 생산, 설치하는 사업임.
인버터 제품의 판매, 태양광 발전소의 설치공사와 사후관리를 통해 매출을 다변화함.
일반 빌딩 및 공장에 대한 공조장비 제조 및 설치공사, 이차전지 생산시설의 드라이룸, 양극 공정에 필요한 장비(하이브리드 제습기, 믹싱챔버, NMP 회수시스템 등)의 설치 공사를 포함.
출처 : 에프앤가이드"
동운아나텍,['아날로그 반도체'],['반도체 제조업'],"기업개요
동사는 2006년에 동운인터내셔널로부터 반도체 제조사업부문이 인적분할되어 설립되었으며, 아날로그 반도체 하드웨어 소자의 설계와 완성된 제품의판매만을 전문으로 하는 팹리스 업체임.
이에 따라 반도체 칩을 자체 설계 후, 다수의 외주처를 통한 공정을 거쳐 최종 아날로그 반도체를 고객사에 판매하고 있음.
그 외 신규사업으로는 신형 AF 및 OIS Driver IC, HD Haptic IC, 및 디지털 헬스케어 신규사업 등이 있음.
출처 : 에프앤가이드"
SFA반도체,"['반도체패키지(SOP,DIP,QFP)']",['반도체 제조업'],"기업개요
동사는 반도체 및 액정 표시 장치의 제조와 판매업 등을 사업목적으로 하여 1998년 6월 30일에 설립 되었으며, 2001년 5월 2일에 코스닥시장에 상장됨.
동사의 사업분야는 반도체 산업의 후공정 분야인 반도체 조립 및 TEST 제품을 주력으로 생산하고 있음.
최고의 기술력을 바탕으로 삼성전자, Micron, SK하이닉스 등 세계 유수의 반도체 업체들에게 최첨단 반도체 패키징 솔루션을 제공하고 있음.
출처 : 에프앤가이드"
피에스케이,"['드라이스트립, 드라이클리닝']",['특수 목적용 기계 제조업'],"기업개요
동사는 피에스케이홀딩스에서 전공정 장비 부분만 독립하여 설립된 반도체 장비 회사로 PR Strip 장비 글로벌 1위 기업임.
삼성전자, SK하이닉스 등 국내외 글로벌 업체들을 고객사로 확보하고 있으며, 램리서치(미국), Mattson Tech(중국), 히타치(일본) 등과 경쟁함.
매출구성은 반도체 공정장비류 외 60.41%, 기타 39.59%로 이루어져 있음.
출처 : 에프앤가이드"
코미코,['반도체 부품 세정 및 코팅'],['특수 목적용 기계 제조업'],"기업개요
동사는 2013년 8월 코미코의 정밀세정, 특수코팅 사업부문의 독립성과 전문성을 극대화하기 위하여 물적분할을 통해 신설된 회사임.
내부 MES 생산관리 프로그램을 통하여 고객이 요청하는 공정 장비 부품의 연간 약 100만건의 이력을 관리하고 있음. 공정 부품이 생산 중 발생될 수 있는 이슈를 예방할 수 있도록 정보를 제공함.
특수코팅 사업부문은 경기에 민감하지 않고, 진입장벽이 높아 동사에 유리한 환경임.
출처 : 에프앤가이드"
인텍플러스,"['LED 외관검사장비, 반도체 외관검사장비, 태양전지 외관검사장비등']",['특수 목적용 기계 제조업'],"기업개요
동사는 1995년 설립되어 반도체 외관검사분야, 반도체 Mid-End 분야, 디스플레이 분야, 2차전지 외관검사 장비의 제조를 주요 사업으로 하고 있음.
동사는 머신비전기술을 통해 표면 형상에 대한 영상 데이터를 획득, 분석 및 처리하는 3D/2D 자동외관검사장비 및 모듈을 개발하여 판매하고 있음.
해외 시장 확대를 위해 각 분야별 영업Network를 확보하여 적극적인 해외 고객 발굴 및 시장확대를 진행하고 있음.
출처 : 에프앤가이드"
에프에스티,"['펠리클(반도체부품), 칠러장비, 반도체유통']",['전자부품 제조업'],"기업개요
2001년 7월 31일자로 상호를 화인반도체기술에서 에프에스티로 변경함. 동사는 2000년 1월 18일에 코스닥시장에 등록됨.
동사는 포토마스크용 보호막인 펠리클(Pellicle)과 온도조절장비인 칠러(Chiller)를 주력으로 생산하는 반도체 재료/장비 전문업체임.
동사는 현재 동사를 제외하고 6개의 계열회사를 가지고 있으며, 클라넷이 2023년 3월 지배기업 에프에스티로 흡수합병되며 연결제외되었음.
출처 : 에프앤가이드"
네패스,['반도체및TFT-LCD용현상액'],['반도체 제조업'],"기업개요
반도체 및 전자관련 부품, 전자재료 및 화학제품 제조, 판매를 영위할 목적으로 1990년 설립된 이후, 1999년 12월 14일 코스닥시장에 상장됨
사업부문은 시스템 반도체의 소형화, 고성능화에 기여하는 후공정 파운드리 사업과 반도체/디스플레이 제조에 사용되는 전자재료 사업으로 구분되어 있음.
수입에 의존하던 기능성 Chemical을 국산화하였으며, 내재화를 통한 신뢰성 검증으로 주요 고객 대상 신규 매출을 기대하고 있음.
출처 : 에프앤가이드"
엘오티베큠,['반도체제조용진공펌프'],['특수 목적용 기계 제조업'],"기업개요
동사는 2002년 3월 설립되었으며, 반도체용 건식진공펌프의 제조 및 판매, 수리 사업을 영위하고 있음. 현재 약 7개의 모델과 90여종의 제품을 자체 개발함.
건식진공펌프는 반도체를 비롯하여 디스플레이, 태양광, 철강 및 일반산업 등의 다양한 산업분야에 주로 공급하고 있음.
고난이도의 공정에 투입되는 진공펌프 기술은 스웨덴, 독일, 일본에서 주요기술을 보유하고 있어 동사 이외의 국내업체는 진입하지 못하고 있음.
출처 : 에프앤가이드"
오픈엣지테크놀로지,['시스템 반도체 IP'],['소프트웨어 개발 및 공급업'],"기업개요
동사는 인공지능 기술을 엣지 환경에서 구현하기 위해 반드시 필요한 시스템반도체 설계 IP 기술을 개발하는 사업을 주로 영위함.
고성능 Total Memory System IP Solution 및 동 솔루션과 신경망처리장치를 결합한 AI Platform IP Solution for Edge Computing을 전세계에서 유일하게 제공함.
통합된 IP 솔루션이 만들어내는 추가적인 시너지로 차별화된 경쟁력을 지니고 있음.
출처 : 에프앤가이드"
미코,['반도체 및 디스플레이 부품 제조'],['반도체 제조업'],"기업개요
동사는 1999년 설립된 반도체 부품 전문 기업으로, 동사 및 종속회사는 반도체사업부문, 연료전지사업부문, 바이오사업부문을 영위하고 있음.
반도체사업부문에서 동사 및 미코세라믹스는 반도체 및 엘씨디 장비를 구성하는 부품제작, 코미코는 부품의 세정, 코팅사업을 영위하고 있음.
연료전지부문은 미코파워를 통해 고체산화물연료전지(SOFC) 제작을, 바이오부문은 바이오 진단사업 투자 등의 사업을 영위하고 있음.
출처 : 에프앤가이드"
프로텍,"['Dispenser, Tray Feeder, 공압실린더']",['특수 목적용 기계 제조업'],"기업개요
동사는 고속 자동화 시스템 기반 반도체 패키지 공정장비 제조 전문기업으로, 종속회사에서 자동화 공압부품외 부품사업도 진행하고 있음.
핵심제품은 디스펜서, 다이본더, 무인운반차(AGV) 등이며, 반도체 제조(후공정), 표면실장 공정, LED패키징, 스마트폰 제조 등에 사용되는 장비 및 설비임.
2001년 부설연구소를 설립하였고, 그 외 2022년 신기술사업금융업을 영위하기 위하여 (주)프로텍인베스트먼트를 설립함.
출처 : 에프앤가이드"
에스티아이,"['Chemical 중앙공급시스템(C.C.S.S), 세정·식각시스템']",['특수 목적용 기계 제조업'],"기업개요
1997년 7월에 설립되었으며, 지배기업의 주요제품으로는 Chemical 중앙공급 System, 세정 및 Etching 장비, 검사장비 등이 있음.
동사가 개발한 반도체 패키징 공정장비 '무연납 진공 리플로우장비'는 현재 미국업체가 독점하고 있는 시장임.
고도의 기술력이 집약된 장비로서 지속적인 연구개발을 통해 장비 개발에 성공하였고, 매출처 확보를 위해 끊임없이 노력해왔으며 그 결과 최근 중국 진출에 성공하였음.
출처 : 에프앤가이드"
테스,['반도체장비(화학증착장비)'],['특수 목적용 기계 제조업'],"기업개요
동사는 반도체 제조에 필요한 전공정 장비(PECVD, LPCVD, Gas Phase Etch&Cleaning 등)의 제조를 주된 사업으로 영위함.
2013년 반도체 전공정 장비인 LPCVD와 PECVD의 양산에 성공하였고, 비정질탄소막을 증착하여 신규 PECVD는 반도체 3D NAND 공정에 적용함.
주요 매출 구성은 반도체 장비(PECVD,GPE)와 디스플레이 장비(UVC LED 장비 등)으로 66.38% 이루어짐.
출처 : 에프앤가이드"
월덱스,['반도체용링및전극'],['전자부품 제조업'],"기업개요
동사는 반도체 에칭 공정에 사용되는 반도체용 실리콘 전극과 링을 제조 판매 전문회사로 성장하며 이를 바탕으로 파인세라믹부분으로 사업 범위를 확대함.
종속회사인 WCQ를 적극 활용하여 고객과 밀접한 관계를 통해 직납 비중 규모 확대와 해외 시장 개척을 통해 국내 뿐 아니라 수출 비중을 확대하고 있음.
매출 비중은 실리콘 59.2%, 쿼츠 외 40.8%로 실리콘 비중 소폭 증가하는 추세.
출처 : 에프앤가이드"
제우스,['LCD제조용장비'],['특수 목적용 기계 제조업'],"기업개요
1970년에 설립된 동사는 반도체 및 디스플레이 제조장비, 산업용 로봇, 밸브 SYSTEM 등을 생산 판매하고 있음.
구체적으로는 반도체 및 디스플레이 제조공정에 사용되는 매엽식 웨이퍼 세정장비, 디스플레이 열장비, 검사장비, 공정장비 및 산업용 Robot, Process 플러그 밸브 등임.
2023년 3월말 현재 연결대상 종속회사는 쓰리젯, 솔브리지, J.E.T.(일본) 등 국내외 13개사임.
출처 : 에프앤가이드"
예스티,['반도체 및 디스플레이 제조 장비'],['특수 목적용 기계 제조업'],"기업개요
동사는 2000년 3월 주식회사 영인테크로 설립되어, 2006년 1월 상호를 예스티로 변경하였으며, 반도체 및 디스플레이 장비, 반도체 부품을 제조하는 기업임.
반도체용 열처리 장비를 개발을 시작으로 고온용 열처리 장비 개발을 완료 및 2010년 삼성디스플레이에 장비 공급을 시작으로 디스플레이 사업에 진출함.
주요 매출 비중은 반도체장비 58.64%, 디스플레이장비 39.69%, 기타매출 1.67%로 구성됨.
출처 : 에프앤가이드"
기가비스,['반도체 기판용 광학검사 및 수리장비'],['특수 목적용 기계 제조업'],"기업개요
동사는 2004년 설립된 반도체 기판 자동광학검사기(AOI)및 자동광학수리기(AOR)를 제작/판매하는 글로벌 반도체 장비 업체임.
글로벌 반도체 기판 및 IDM 기업과 지속적인 교류 및 다년간의 연구 개발을 수행함으로써 글로벌 Top-tier 광학 검사 기술력을 보유하고 있음.
세계 최초로 L/S=3/3um까지 검사가 가능한 광학검사 장비를 개발해 경쟁력을 갖추고자 노력함.
출처 : 에프앤가이드"
에이디테크놀로지,['주문형 반도체'],['반도체 제조업'],"기업개요
동사는 2002년 8월 설립되어, 반도체 소자의 설계 및 제조(ASIC)를 주요 사업으로 영위함.
시스템 반도체 시장의 ODM 업체이며, 시스템 반도체 요구를 받아 IP 업체의 특정 IP와 파운드리 업체인 TSMC 기반으로 시스템 반도체 칩을 개발, 생산하는 팹리스 기업임.
매출실적에서는 제품(양산)이 75.38%, 용역(개발)이 23.69%, 기타 0.15% 를 차지하여 매출의 대부분을 차지하고 있음.
출처 : 에프앤가이드"
에이피티씨,['300mm Poly Etch System'],['특수 목적용 기계 제조업'],"기업개요
동사는 2002년 설립되어 반도체 제조 공정 중 '식각 공정'에 필요한 장비를 제조, 판매하고 있음. 동사의 주요 거래처는 반도체소자 업체인 'SK하이닉스(주)'임.
주력 제품은 300mm 실리콘 식각 장비, 300mm 금속막 식각 장비 등이 있음.
본격적인 해외 영업을 위해 2019년 미국에 현지법인을 설립하였으며, 납품장비의 신속한 서비스 대응을 위해 2021년 중국 현지법인을 설립하였음.
출처 : 에프앤가이드"
티이엠씨,['반도체용 특수가스'],['기초 화학물질 제조업'],"기업개요
동사는 2015년 1월 26일 설립되어 충북 보은군에 본사를 두고, 반도체 공정용 특수가스를 전문적으로 제조하는 기업임.
가스 합성 및 수전해 기술, 희귀가스를 추출 및 분리하는 기술, 특수가스를 정제ㆍ혼합ㆍ충전하는 기술을 비롯하여 특수가스 제조의 모든 공정을 내재화한 기술을 보유하고 있음.
동사의 종속기업은 국내법인인 에어머트리얼즈(주)와 티이엔지(주)가 있음.
출처 : 에프앤가이드"
KEC,['반도체 제조'],['반도체 제조업'],"기업개요
동사는 반도체 제품 및 부품 제조업을 영위할 목적으로 기존 법인인 주식회사 케이이씨로부터 제조 사업 부분을 2006년 9월 인적분할하여 설립됨.
초소형 Package 개발, 모바일화 및 디지털화 요구에 부응한 저 소비전력 제품 개발과 미국 및 유럽 시장 등 시장 개척에 총력을 기울임.
매출은 TR 49.7%, IC 26.2%, 기타(제품) 23.3%의 비중을 차지하고 있음.
출처 : 에프앤가이드"
칩스앤미디어,['비디오 IP'],['반도체 제조업'],"기업개요
동사는 2003년 설립되어 소프트웨어 개발 산업으로 시스템 반도체 설계 자산(IP) 개발 및 판매를 사업 목적으로 함.
반도체 칩 제조사에 비디오 IP를 라이선스하고, 반도체 칩 회사는 동사의 비디오 기술 및 자체 기술을 활용하여 스마트폰이나 디지털TV 등에 들어가는 반도체 칩을 설계, 개발 및 제조하여 납품함.
매출비중은 로열티 59%, 라이센스 37%, 용역 4%로 구성됨.
출처 : 에프앤가이드"
유니테스트,"['반도체메모리주검사장비생산(메모리컴포넌트테스터,메모리모듈테스트)']",['특수 목적용 기계 제조업'],"기업개요
동사는 반도체 후공정(반도체 검사 장비)업체로서 메모리 모듈 테스터 및 메모리 컴포넌트 테스터를 국내 업계 최초로 개발 완료하여 반도체 장비의 국산화를 주도하고 있음.
동사는 기존의 SI 태양전지를 대체할 수 있는 보다 저렴하면서 고효율을 낼 수 있는 페로브스카이트 물질을 이용한 신규의 태양전지를 개발중임.
주요 매출 구성은 반도체 검사장비 53.92%, 태양광 사업 46.09% 등으로 이루어짐.
출처 : 에프앤가이드"
